birth_year,profile,photo,name,id,birth_day,birth_month,country_id
2000,https://www.olympic.org/pyeongchang-2018/results/en/snowboard/athlete-profile-n3032438-dmitry-loginov.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3032438.jpg,dmitry loginov,3032438,02,02,OAR
1997,https://www.olympic.org/pyeongchang-2018/results/en/snowboard/athlete-profile-n3032437-dmitry-sarsembaev.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3032437.jpg,dmitry sarsembaev,3032437,29,11,OAR
1986,https://www.olympic.org/pyeongchang-2018/results/en/snowboard/athlete-profile-n3032433-vic-wild.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3032433.jpg,vic wild,3032433,23,08,OAR
1996,https://www.olympic.org/pyeongchang-2018/results/en/snowboard/athlete-profile-n3017640-oskar-kwiatkowski.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3017640.jpg,oskar kwiatkowski,3017640,25,04,POL
1986,https://www.olympic.org/pyeongchang-2018/results/en/snowboard/athlete-profile-n3043131-rok-marguc.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3043131.jpg,rok marguc,3043131,25,05,SLO
1991,https://www.olympic.org/pyeongchang-2018/results/en/snowboard/athlete-profile-n3043132-tim-mastnak.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3043132.jpg,tim mastnak,3043132,31,01,SLO
1984,https://www.olympic.org/pyeongchang-2018/results/en/snowboard/athlete-profile-n3043121-zan-kosir.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3043121.jpg,zan kosir,3043121,11,04,SLO
1995,https://www.olympic.org/pyeongchang-2018/results/en/snowboard/athlete-profile-n3034462-dario-caviezel.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3034462.jpg,dario caviezel,3034462,12,07,SUI
1986,https://www.olympic.org/pyeongchang-2018/results/en/snowboard/athlete-profile-n3034503-kaspar-fluetsch.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3034503.jpg,kaspar fluetsch,3034503,20,06,SUI
1986,https://www.olympic.org/pyeongchang-2018/results/en/snowboard/athlete-profile-n3034521-nevin-galmarini.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3034521.jpg,nevin galmarini,3034521,04,12,SUI
1994,https://www.olympic.org/pyeongchang-2018/results/en/snowboard/athlete-profile-n3017738-aaron-muss.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3017738.jpg,aaron muss,3017738,15,12,USA
1988,https://www.olympic.org/pyeongchang-2018/results/en/snowboard/athlete-profile-n3014739-michael-trapp.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3014739.jpg,michael trapp,3014739,10,07,USA
1995,https://www.olympic.org/pyeongchang-2018/results/en/snowboard/athlete-profile-n3015535-kent-callister.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3015535.jpg,kent callister,3015535,09,11,AUS
1990,https://www.olympic.org/pyeongchang-2018/results/en/snowboard/athlete-profile-n3015541-nathan-johnstone.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3015541.jpg,nathan johnstone,3015541,09,02,AUS
1994,https://www.olympic.org/pyeongchang-2018/results/en/snowboard/athlete-profile-n3015540-scotty-james.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3015540.jpg,scotty james,3015540,06,07,AUS
1991,https://www.olympic.org/pyeongchang-2018/results/en/snowboard/athlete-profile-n3037101-derek-livingston.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3037101.jpg,derek livingston,3037101,05,01,CAN
1990,https://www.olympic.org/pyeongchang-2018/results/en/snowboard/athlete-profile-n3023333-shi-wancheng.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3023333.jpg,shi wancheng,3023333,13,08,CHN
1992,https://www.olympic.org/pyeongchang-2018/results/en/snowboard/athlete-profile-n3023332-zhang-yiwei.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3023332.jpg,zhang yiwei,3023332,03,10,CHN
1986,https://www.olympic.org/pyeongchang-2018/results/en/snowboard/athlete-profile-n3036327-janne-korpi.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3036327.jpg,janne korpi,3036327,05,02,FIN
1987,https://www.olympic.org/pyeongchang-2018/results/en/snowboard/athlete-profile-n3047646-markus-malin.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3047646.jpg,markus malin,3047646,28,05,FIN
1988,https://www.olympic.org/pyeongchang-2018/results/en/snowboard/athlete-profile-n3029121-peetu-piiroinen.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3029121.jpg,peetu piiroinen,3029121,15,02,FIN
1995,https://www.olympic.org/pyeongchang-2018/results/en/snowboard/athlete-profile-n3029188-johannes-hoepfl.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3029188.jpg,johannes hoepfl,3029188,12,08,GER
1997,https://www.olympic.org/pyeongchang-2018/results/en/snowboard/athlete-profile-n3018397-seamus-o-connor.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3018397.jpg,seamus o connor,3018397,04,10,IRL
1998,https://www.olympic.org/pyeongchang-2018/results/en/snowboard/athlete-profile-n3013705-ayumu-hirano.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3013705.jpg,ayumu hirano,3013705,29,11,JPN
1995,https://www.olympic.org/pyeongchang-2018/results/en/snowboard/athlete-profile-n3013702-raibu-katayama.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3013702.jpg,raibu katayama,3013702,04,05,JPN
1995,https://www.olympic.org/pyeongchang-2018/results/en/snowboard/athlete-profile-n3013703-taku-hiraoka.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3013703.jpg,taku hiraoka,3013703,29,10,JPN
2001,https://www.olympic.org/pyeongchang-2018/results/en/snowboard/athlete-profile-n3013704-yuto-totsuka.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3013704.jpg,yuto totsuka,3013704,27,09,JPN
1990,https://www.olympic.org/pyeongchang-2018/results/en/snowboard/athlete-profile-n3040958-kim-ho-jun.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3040958.jpg,kim ho jun,3040958,01,05,KOR
1997,https://www.olympic.org/pyeongchang-2018/results/en/snowboard/athlete-profile-n3040960-kweon-leejun.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3040960.jpg,kweon leejun,3040960,24,10,KOR
1993,https://www.olympic.org/pyeongchang-2018/results/en/snowboard/athlete-profile-n3040959-lee-kwang-ki.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3040959.jpg,lee kwang ki,3040959,13,10,KOR
1998,https://www.olympic.org/pyeongchang-2018/results/en/snowboard/athlete-profile-n3035525-rakai-tait.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3035525.jpg,rakai tait,3035525,11,12,NZL
1995,https://www.olympic.org/pyeongchang-2018/results/en/snowboard/athlete-profile-n3032453-nikita-avtaneev.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3032453.jpg,nikita avtaneev,3032453,03,09,OAR
1996,https://www.olympic.org/pyeongchang-2018/results/en/snowboard/athlete-profile-n3043145-tim-kevin-ravnjak.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3043145.jpg,tim-kevin ravnjak,3043145,05,11,SLO
1998,https://www.olympic.org/pyeongchang-2018/results/en/snowboard/athlete-profile-n3043154-tit-stante.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3043154.jpg,tit stante,3043154,11,10,SLO
2001,https://www.olympic.org/pyeongchang-2018/results/en/snowboard/athlete-profile-n3034388-elias-allenspach.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3034388.jpg,elias allenspach,3034388,14,05,SUI
1994,https://www.olympic.org/pyeongchang-2018/results/en/snowboard/athlete-profile-n3034776-jan-scherrer.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3034776.jpg,jan scherrer,3034776,11,07,SUI
1994,https://www.olympic.org/pyeongchang-2018/results/en/snowboard/athlete-profile-n3034441-patrick-burgener.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3034441.jpg,patrick burgener,3034441,01,06,SUI
1995,https://www.olympic.org/pyeongchang-2018/results/en/snowboard/athlete-profile-n3020812-ben-ferguson.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3020812.jpg,ben ferguson,3020812,21,01,USA
1995,https://www.olympic.org/pyeongchang-2018/results/en/snowboard/athlete-profile-n3019764-chase-josey.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3019764.jpg,chase josey,3019764,31,03,USA
1998,https://www.olympic.org/pyeongchang-2018/results/en/snowboard/athlete-profile-n3036783-jake-pates.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3036783.jpg,jake pates,3036783,30,07,USA
1986,https://www.olympic.org/pyeongchang-2018/results/en/snowboard/athlete-profile-n3016085-shaun-white.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3016085.jpg,shaun white,3016085,03,09,USA
1988,https://www.olympic.org/pyeongchang-2018/results/en/snowboard/athlete-profile-n3014969-lluis-marin-tarroch.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3014969.jpg,lluis marin tarroch,3014969,12,10,AND
1988,https://www.olympic.org/pyeongchang-2018/results/en/snowboard/athlete-profile-n3032859-steven-williams.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3032859.jpg,steven williams,3032859,15,01,ARG
1997,https://www.olympic.org/pyeongchang-2018/results/en/snowboard/athlete-profile-n3015542-adam-lambert.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3015542.jpg,adam lambert,3015542,05,10,AUS
1987,https://www.olympic.org/pyeongchang-2018/results/en/snowboard/athlete-profile-n3015543-alex-pullin.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3015543.jpg,alex pullin,3015543,20,09,AUS
1990,https://www.olympic.org/pyeongchang-2018/results/en/snowboard/athlete-profile-n3015532-cameron-bolton.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3015532.jpg,cameron bolton,3015532,21,11,AUS
1995,https://www.olympic.org/pyeongchang-2018/results/en/snowboard/athlete-profile-n3015539-jarryd-hughes.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3015539.jpg,jarryd hughes,3015539,21,05,AUS
1993,https://www.olympic.org/pyeongchang-2018/results/en/snowboard/athlete-profile-n3023597-alessandro-haemmerle.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3023597.jpg,alessandro haemmerle,3023597,30,07,AUT
1989,https://www.olympic.org/pyeongchang-2018/results/en/snowboard/athlete-profile-n3023593-hanno-douschan.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3023593.jpg,hanno douschan,3023593,05,09,AUT
1991,https://www.olympic.org/pyeongchang-2018/results/en/snowboard/athlete-profile-n3023607-lukas-pachner.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3023607.jpg,lukas pachner,3023607,05,12,AUT
1987,https://www.olympic.org/pyeongchang-2018/results/en/snowboard/athlete-profile-n3023611-markus-schairer.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3023611.jpg,markus schairer,3023611,04,07,AUT
1994,https://www.olympic.org/pyeongchang-2018/results/en/snowboard/athlete-profile-n3037056-baptiste-brochu.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3037056.jpg,baptiste brochu,3037056,08,09,CAN
1989,https://www.olympic.org/pyeongchang-2018/results/en/snowboard/athlete-profile-n3037069-christopher-robanske.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3037069.jpg,christopher robanske,3037069,30,12,CAN
2001,https://www.olympic.org/pyeongchang-2018/results/en/snowboard/athlete-profile-n3037055-eliot-grondin.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3037055.jpg,eliot grondin,3037055,19,04,CAN
1986,https://www.olympic.org/pyeongchang-2018/results/en/snowboard/athlete-profile-n3037064-kevin-hill.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3037064.jpg,kevin hill,3037064,27,06,CAN
1996,https://www.olympic.org/pyeongchang-2018/results/en/snowboard/athlete-profile-n3042330-jan-kubicik.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3042330.jpg,jan kubicik,3042330,19,01,CZE
1990,https://www.olympic.org/pyeongchang-2018/results/en/snowboard/athlete-profile-n3030452-laro-herrero.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3030452.jpg,laro herrero,3030452,17,01,ESP
1994,https://www.olympic.org/pyeongchang-2018/results/en/snowboard/athlete-profile-n3029971-lucas-eguibar.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3029971.jpg,lucas eguibar,3029971,09,02,ESP
1991,https://www.olympic.org/pyeongchang-2018/results/en/snowboard/athlete-profile-n3030450-regino-hernandez.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3030450.jpg,regino hernandez,3030450,25,07,ESP
1991,https://www.olympic.org/pyeongchang-2018/results/en/snowboard/athlete-profile-n3036329-anton-lindfors.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3036329.jpg,anton lindfors,3036329,22,04,FIN
1995,https://www.olympic.org/pyeongchang-2018/results/en/snowboard/athlete-profile-n3026047-ken-vuagnoux.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3026047.jpg,ken vuagnoux,3026047,25,07,FRA
1999,https://www.olympic.org/pyeongchang-2018/results/en/snowboard/athlete-profile-n3026049-loan-bozzolo.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3026049.jpg,loan bozzolo,3026049,04,05,FRA
1999,https://www.olympic.org/pyeongchang-2018/results/en/snowboard/athlete-profile-n3026231-merlin-surget.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3026231.jpg,merlin surget,3026231,03,12,FRA
1987,https://www.olympic.org/pyeongchang-2018/results/en/snowboard/athlete-profile-n3026045-pierre-vaultier.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3026045.jpg,pierre vaultier,3026045,24,06,FRA
1987,https://www.olympic.org/pyeongchang-2018/results/en/snowboard/athlete-profile-n3029199-konstantin-schad.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3029199.jpg,konstantin schad,3029199,25,07,GER
1993,https://www.olympic.org/pyeongchang-2018/results/en/snowboard/athlete-profile-n3029196-martin-noerl.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3029196.jpg,martin noerl,3029196,12,08,GER
1991,https://www.olympic.org/pyeongchang-2018/results/en/snowboard/athlete-profile-n3029184-paul-berg.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3029184.jpg,paul berg,3029184,26,09,GER
1986,https://www.olympic.org/pyeongchang-2018/results/en/snowboard/athlete-profile-n3023901-emanuel-perathoner.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3023901.jpg,emanuel perathoner,3023901,12,05,ITA
1993,https://www.olympic.org/pyeongchang-2018/results/en/snowboard/athlete-profile-n3023936-lorenzo-sommariva.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3023936.jpg,lorenzo sommariva,3023936,05,08,ITA
1992,https://www.olympic.org/pyeongchang-2018/results/en/snowboard/athlete-profile-n3023908-michele-godino.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3023908.jpg,michele godino,3023908,11,01,ITA
1989,https://www.olympic.org/pyeongchang-2018/results/en/snowboard/athlete-profile-n3023898-omar-visintin.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3023898.jpg,omar visintin,3023898,22,10,ITA
1997,https://www.olympic.org/pyeongchang-2018/results/en/snowboard/athlete-profile-n3035527-duncan-campbell.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3035527.jpg,duncan campbell,3035527,23,01,NZL
1996,https://www.olympic.org/pyeongchang-2018/results/en/snowboard/athlete-profile-n3032446-daniil-dilman.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3032446.jpg,daniil dilman,3032446,26,02,OAR
1991,https://www.olympic.org/pyeongchang-2018/results/en/snowboard/athlete-profile-n3032444-nikolay-olyunin.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3032444.jpg,nikolay olyunin,3032444,23,10,OAR
1982,https://www.olympic.org/pyeongchang-2018/results/en/snowboard/athlete-profile-n3017641-mateusz-ligocki.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3017641.jpg,mateusz ligocki,3017641,18,06,POL
1996,https://www.olympic.org/pyeongchang-2018/results/en/snowboard/athlete-profile-n3034653-jerome-lymann.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3034653.jpg,jerome lymann,3034653,02,04,SUI
1997,https://www.olympic.org/pyeongchang-2018/results/en/snowboard/athlete-profile-n3034632-kalle-koblet.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3034632.jpg,kalle koblet,3034632,17,08,SUI
1991,https://www.olympic.org/pyeongchang-2018/results/en/snowboard/athlete-profile-n3017898-hagen-kearney.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3017898.jpg,hagen kearney,3017898,06,11,USA
